Iteration,Generator Loss,Discriminator Loss
69,0.7638888359069824,1.2939302921295166
70,0.7363860607147217,1.2879154682159424
71,0.7620110511779785,1.3009661436080933
72,0.7575302124023438,1.2950239181518555
73,0.7490197420120239,1.2921361923217773
74,0.7766854763031006,1.2914483547210693
75,0.7374832034111023,1.2989692687988281
76,0.763294517993927,1.2897794246673584
77,0.7498689889907837,1.2877418994903564
78,0.7659026384353638,1.2912402153015137
79,0.7457035779953003,1.294402837753296
80,0.7819396257400513,1.2827845811843872
81,0.7381014823913574,1.2990949153900146
82,0.7452377080917358,1.2897752523422241
83,0.7786041498184204,1.2911189794540405
84,0.7395405769348145,1.2956045866012573
85,0.7705106139183044,1.2938590049743652
86,0.7571576237678528,1.2780773639678955
87,0.7471632361412048,1.2855356931686401
88,0.771187424659729,1.2902204990386963
89,0.759575605392456,1.2791903018951416
90,0.7589603662490845,1.2854564189910889
91,0.7637278437614441,1.278721570968628
92,0.7572402954101562,1.2767348289489746
93,0.7686233520507812,1.288523554801941
94,0.7516331076622009,1.2836183309555054
95,0.7641209363937378,1.2793710231781006
96,0.762805700302124,1.2770085334777832
97,0.7632443308830261,1.2752492427825928
98,0.7647800445556641,1.2800079584121704
99,0.7561261653900146,1.2963743209838867
100,0.7569452524185181,1.2808703184127808
101,0.7924610376358032,1.2665820121765137
102,0.7535147070884705,1.2722742557525635
103,0.7963957786560059,1.2778600454330444
104,0.7803521156311035,1.2869987487792969
105,0.7492368221282959,1.2895413637161255
106,0.7650738954544067,1.2818760871887207
107,0.7792908549308777,1.276719331741333
108,0.7685739994049072,1.2601983547210693
109,0.7582905292510986,1.2696641683578491
110,0.7828770875930786,1.275208830833435
111,0.7578002214431763,1.274794340133667
112,0.7742565274238586,1.2805149555206299
113,0.7845652103424072,1.2707551717758179
114,0.7474879622459412,1.2644968032836914
115,0.7817792892456055,1.2727031707763672
116,0.7717746496200562,1.2574477195739746
117,0.7705870866775513,1.2697112560272217
118,0.7687249183654785,1.2814778089523315
119,0.7617279291152954,1.262030839920044
120,0.7679310441017151,1.2642619609832764
121,0.7698231935501099,1.2648999691009521
122,0.7896710634231567,1.252191185951233
123,0.7721912860870361,1.255603313446045
124,0.7769659161567688,1.273340106010437
125,0.7880305051803589,1.258803129196167
126,0.7698857188224792,1.258920431137085
127,0.7934912443161011,1.2590880393981934
128,0.7723309993743896,1.2486298084259033
129,0.7770679593086243,1.251366376876831
130,0.7778522968292236,1.2471941709518433
131,0.7834866046905518,1.2320444583892822
132,0.8072016835212708,1.2404067516326904
133,0.7681392431259155,1.2418529987335205
134,0.7931126356124878,1.2607911825180054
135,0.7735579013824463,1.2443628311157227
136,0.8012111186981201,1.2399678230285645
137,0.7977133989334106,1.2408827543258667
138,0.7840253114700317,1.2402490377426147
139,0.7968667149543762,1.244418740272522
140,0.775761604309082,1.2549349069595337
141,0.7943872213363647,1.2402403354644775
142,0.7868685126304626,1.2393401861190796
143,0.7994728684425354,1.223518967628479
144,0.8052524328231812,1.2226805686950684
145,0.7832012176513672,1.2376857995986938
146,0.8169892430305481,1.2347943782806396
147,0.7660422325134277,1.23666512966156
148,0.7970982789993286,1.234436273574829
149,0.807105541229248,1.2059075832366943
150,0.8018410205841064,1.2242982387542725
151,0.7856918573379517,1.2272207736968994
152,0.8045364618301392,1.2162468433380127
153,0.8043941259384155,1.2251403331756592
154,0.8164546489715576,1.2159976959228516
155,0.7837400436401367,1.215452790260315
156,0.8084298372268677,1.224491000175476
157,0.8016726970672607,1.1955938339233398
158,0.8167891502380371,1.2071499824523926
159,0.7855880856513977,1.1947605609893799
160,0.873050332069397,1.1984732151031494
161,0.7361212968826294,1.2100450992584229
162,0.7772338390350342,1.2283024787902832
163,0.850992739200592,1.2288801670074463
164,0.8226687908172607,1.22752046585083
165,0.7798100709915161,1.2215163707733154
166,0.8264868259429932,1.2106692790985107
167,0.8277031183242798,1.1977919340133667
168,0.8378243446350098,1.192383050918579
169,0.8119877576828003,1.1899765729904175
170,0.8197367191314697,1.202791690826416
171,0.8235135674476624,1.1799936294555664
172,0.8428651094436646,1.1923877000808716
173,0.8303768634796143,1.1789653301239014
174,0.8539800643920898,1.1595358848571777
175,0.8216564059257507,1.1635587215423584
176,0.8604892492294312,1.154998540878296
177,0.8407293558120728,1.1868023872375488
178,0.8253483772277832,1.1925873756408691
179,0.8593568801879883,1.1452867984771729
180,0.8199522495269775,1.18221914768219
181,0.8987512588500977,1.1500589847564697
182,0.739096999168396,1.1500446796417236
183,0.7884271144866943,1.2126195430755615
184,0.8857202529907227,1.17899489402771
185,0.8411383628845215,1.1955196857452393
186,0.7944000959396362,1.1792354583740234
187,0.8509656190872192,1.1595826148986816
188,0.8825554847717285,1.169134259223938
189,0.8435724973678589,1.15959894657135
190,0.8365375995635986,1.1690397262573242
191,0.8799703121185303,1.1606212854385376
192,0.8212459087371826,1.1523776054382324
193,0.87553870677948,1.145331621170044
194,0.8417266607284546,1.1511108875274658
195,0.8622612357139587,1.1856831312179565
196,0.8845218420028687,1.1511050462722778
197,0.8283331394195557,1.157663345336914
198,0.8791359663009644,1.1382147073745728
199,0.8428686857223511,1.1549842357635498
200,0.8432395458221436,1.159472942352295
201,0.8959273099899292,1.1297969818115234
202,0.7456357479095459,1.1534082889556885
203,0.8272125720977783,1.1778298616409302
204,0.9413962364196777,1.1483180522918701
205,0.8420653939247131,1.151299238204956
206,0.8611164093017578,1.121962308883667
207,0.9052999019622803,1.135704517364502
208,0.8502228260040283,1.143679141998291
209,0.9125065207481384,1.1184501647949219
210,0.8559569120407104,1.127049446105957
211,0.8742464780807495,1.1374008655548096
212,0.8585096001625061,1.1123358011245728
213,0.9202616214752197,1.1200168132781982
214,0.8211482167243958,1.1120001077651978
215,0.9036245346069336,1.122823715209961
216,0.8422434329986572,1.1365998983383179
217,0.9100386500358582,1.1111338138580322
218,0.8854702711105347,1.1024696826934814
219,0.8648785352706909,1.1028131246566772
220,0.9442811012268066,1.0919365882873535
221,0.7555277347564697,1.1301014423370361
222,0.8742417693138123,1.1486687660217285
223,0.9528695940971375,1.1117300987243652
224,0.7969862818717957,1.1068692207336426
225,0.9080923199653625,1.1307651996612549
226,0.9266421794891357,1.1296485662460327
227,0.7955582141876221,1.1410155296325684
228,0.9088366627693176,1.1354767084121704
229,0.909988284111023,1.084324598312378
230,0.9008540511131287,1.112403154373169
231,0.863814115524292,1.1006460189819336
232,0.9037911891937256,1.1047518253326416
233,0.8924012184143066,1.1157455444335938
234,0.9032912254333496,1.0883677005767822
235,0.8998588919639587,1.0947210788726807
236,0.8591422438621521,1.1085680723190308
237,0.9530105590820312,1.1279141902923584
238,0.7781801819801331,1.1535738706588745
239,0.8332075476646423,1.184551477432251
240,0.9548807740211487,1.1301584243774414
241,0.890377938747406,1.1167654991149902
242,0.8966936469078064,1.1070027351379395
243,0.9373588562011719,1.099107027053833
244,0.8576827049255371,1.087062120437622
245,0.9645400047302246,1.102582335472107
246,0.7670363187789917,1.1701304912567139
247,0.927095890045166,1.1213650703430176
248,0.9750019311904907,1.0602507591247559
249,0.8693119287490845,1.1075464487075806
250,0.9691466689109802,1.0836838483810425
251,0.7880467176437378,1.1085190773010254
252,0.9093853831291199,1.1342893838882446
253,0.9775521159172058,1.0994654893875122
254,0.82012939453125,1.1012516021728516
255,0.9349543452262878,1.0974431037902832
256,0.930448591709137,1.0959620475769043
257,0.8440312147140503,1.1107122898101807
258,1.0005775690078735,1.1011121273040771
259,0.8298003673553467,1.0797920227050781
260,0.9482028484344482,1.1129109859466553
261,0.9447163343429565,1.0949170589447021
262,0.8632738590240479,1.1065897941589355
263,0.9683375358581543,1.1037201881408691
264,0.7837374210357666,1.1169652938842773
265,0.9025416374206543,1.1364697217941284
266,0.9610663056373596,1.0701360702514648
267,0.9214268922805786,1.0837371349334717
268,0.9010038375854492,1.0671460628509521
269,0.9561951160430908,1.071574091911316
270,0.819082498550415,1.0852546691894531
271,1.0140613317489624,1.0997179746627808
272,0.7609184980392456,1.1314135789871216
273,0.883675217628479,1.1535741090774536
274,0.9829844832420349,1.1297097206115723
275,0.8557050824165344,1.1123051643371582
276,0.8746607303619385,1.1153230667114258
277,0.9891718626022339,1.0888656377792358
278,0.7683157920837402,1.1171777248382568
279,0.8878828883171082,1.1245286464691162
280,1.024658441543579,1.0946781635284424
281,0.8380526304244995,1.0895493030548096
282,0.8969579935073853,1.10748291015625
283,0.9841472506523132,1.1078739166259766
284,0.8527433276176453,1.0899642705917358
285,0.9224668741226196,1.0864951610565186
286,0.9316529035568237,1.0905659198760986
287,0.8984048962593079,1.0807228088378906
288,0.874796986579895,1.1027336120605469
289,0.9403401613235474,1.1024589538574219
290,0.8405768871307373,1.1210663318634033
291,0.9743216633796692,1.107203483581543
292,0.8051066398620605,1.0916600227355957
293,0.9565911293029785,1.1336774826049805
294,0.9305881261825562,1.1178019046783447
295,0.8726859092712402,1.1199029684066772
296,0.9874085187911987,1.0843851566314697
297,0.8136588335037231,1.122986912727356
298,0.9573875665664673,1.1069425344467163
299,0.9192193150520325,1.1290814876556396
300,0.9017964005470276,1.1021151542663574
301,0.9812362194061279,1.0808677673339844
302,0.8061211109161377,1.1332242488861084
303,0.928887665271759,1.154252052307129
304,0.9040236473083496,1.1101354360580444
305,0.9381111860275269,1.1119956970214844
306,0.9283456802368164,1.0590347051620483
307,0.9236732125282288,1.1203144788742065
308,0.8794195652008057,1.1099802255630493
309,0.992944061756134,1.0934443473815918
310,0.8122578859329224,1.1367340087890625
311,0.9554576873779297,1.1325740814208984
312,0.9180009365081787,1.1560137271881104
313,0.8666165471076965,1.0959959030151367
314,0.9401828050613403,1.0877137184143066
315,0.8347447514533997,1.0960381031036377
316,0.9973506927490234,1.1063443422317505
317,0.7667146921157837,1.1535964012145996
318,0.9741825461387634,1.11473548412323
319,0.9908881187438965,1.1032087802886963
320,0.8221139311790466,1.0791677236557007
321,0.9028069376945496,1.1444758176803589
322,0.9056487679481506,1.1530170440673828
323,0.8594712615013123,1.1260688304901123
324,0.96501624584198,1.084078073501587
325,0.9129734635353088,1.108703851699829
326,0.9099791646003723,1.0941073894500732
327,0.9407624006271362,1.1134978532791138
328,0.8415312767028809,1.1135841608047485
329,0.9736813306808472,1.1287782192230225
330,0.8178207278251648,1.1059678792953491
331,0.9472272992134094,1.1446647644042969
332,0.9314720034599304,1.1327546834945679
333,0.84760582447052,1.0895707607269287
334,0.9783834218978882,1.1016709804534912
335,0.9251452684402466,1.0751539468765259
336,0.9242623448371887,1.1012592315673828
337,0.8977314233779907,1.097797155380249
338,1.0171167850494385,1.0593059062957764
339,0.8348997831344604,1.1453678607940674
340,0.9590339660644531,1.1257225275039673
341,0.971526026725769,1.0949345827102661
342,0.8381588459014893,1.1206543445587158
343,1.0095831155776978,1.1354849338531494
344,0.7882297039031982,1.085031509399414
345,0.9607653617858887,1.1399643421173096
346,1.0383223295211792,1.138643503189087
347,0.8007264137268066,1.1374011039733887
348,0.875589907169342,1.1657805442810059
349,1.006643533706665,1.1113593578338623
350,0.8215678930282593,1.1185710430145264
351,0.8987802267074585,1.113669514656067
352,1.0480715036392212,1.0867595672607422
353,0.7541643381118774,1.123873233795166
354,0.8449188470840454,1.1557934284210205
355,1.0287775993347168,1.06763756275177
356,0.8564949035644531,1.1366033554077148
357,0.8828704357147217,1.1166292428970337
358,0.9766261577606201,1.083850383758545
359,0.9531703591346741,1.096914291381836
360,0.8495663404464722,1.129439115524292
361,0.971217155456543,1.1182844638824463
362,0.9120010137557983,1.0956400632858276
363,0.9205329418182373,1.082417607307434
364,0.9516071081161499,1.0828826427459717
365,0.878471851348877,1.0993220806121826
366,0.9760309457778931,1.0987346172332764
367,0.8630653023719788,1.0955134630203247
368,0.9848412871360779,1.108494758605957
369,0.8043064475059509,1.1231296062469482
370,0.9985628128051758,1.1023032665252686
371,0.8969452381134033,1.1404070854187012
372,0.9366806149482727,1.1436009407043457
373,0.9384808540344238,1.1413326263427734
374,0.8391497731208801,1.0676172971725464
375,0.9739788174629211,1.0771217346191406
376,0.977781355381012,1.076678991317749
377,0.8830289840698242,1.0894701480865479
378,1.0211281776428223,1.0975375175476074
379,0.707446813583374,1.105046033859253
380,0.901684045791626,1.157706618309021
381,1.026714563369751,1.1157697439193726
382,0.8232351541519165,1.1361033916473389
383,0.958717942237854,1.1077773571014404
384,1.0002663135528564,1.0766441822052002
385,0.7254613041877747,1.114420771598816
386,0.8848387598991394,1.1706862449645996
387,0.856827974319458,1.181412935256958
388,1.0527068376541138,1.1097347736358643
389,0.8723440170288086,1.1286468505859375
390,0.8952062129974365,1.0587701797485352
391,1.0544631481170654,1.0290172100067139
392,0.7548491358757019,1.1143336296081543
393,0.968224823474884,1.12554132938385
394,0.9978084564208984,1.0619688034057617
395,0.8696116805076599,1.107527256011963
396,1.0029577016830444,1.0718157291412354
397,0.8511840105056763,1.0596392154693604
398,1.0099611282348633,1.0682158470153809
399,0.8823960423469543,1.1015138626098633
400,0.9468290209770203,1.0750168561935425
401,0.9746471047401428,1.0747685432434082
402,0.8733828067779541,1.037438988685608
403,1.025302767753601,1.0929065942764282
404,0.7636446952819824,1.1230820417404175
405,0.9749528765678406,1.098351240158081
406,1.0323188304901123,1.056810975074768
407,0.8271029591560364,1.0738863945007324
408,1.0419199466705322,1.0771770477294922
409,0.9232092499732971,1.055640459060669
410,1.0125824213027954,1.0529839992523193
411,0.8412845730781555,1.1221702098846436
412,1.0242109298706055,1.0502276420593262
413,0.7826738953590393,1.0799317359924316
414,1.0351052284240723,1.0985164642333984
415,0.9254125356674194,1.0914759635925293
416,0.9553066492080688,1.0586702823638916
417,1.014058232307434,1.0333433151245117
418,0.8085992336273193,1.0667856931686401
419,1.0892000198364258,1.078250765800476
420,0.8556922674179077,1.083608865737915
421,0.810871958732605,1.1654413938522339
422,0.9337852001190186,1.1634480953216553
423,0.9591001272201538,1.1040018796920776
424,0.8950541615486145,1.1253862380981445
425,0.9011079668998718,1.0950665473937988
426,0.9620247483253479,1.0792591571807861
427,0.8391382694244385,1.0928674936294556
428,0.9705170392990112,1.075486183166504
429,0.9895137548446655,1.0355913639068604
430,0.8948383331298828,1.0379314422607422
431,1.0326178073883057,1.0783424377441406
432,0.8672596216201782,1.0653306245803833
433,1.0086424350738525,1.0891292095184326
434,1.0152013301849365,1.0385117530822754
435,0.9935941696166992,1.0064650774002075
436,0.9290565252304077,1.0315911769866943
437,1.0166901350021362,1.0609261989593506
438,0.9916976690292358,1.09450364112854
439,0.945387065410614,1.0539209842681885
440,0.9630005359649658,1.044196605682373
441,1.0391029119491577,1.03220796585083
442,0.7578776478767395,1.0615469217300415
443,1.0539743900299072,1.1173725128173828
444,0.9012563228607178,1.115052342414856
445,0.9833002090454102,1.110473394393921
446,1.043194055557251,1.0653691291809082
447,0.804934024810791,1.0943315029144287
448,1.0266978740692139,1.1185070276260376
449,0.9006208181381226,1.080810546875
450,1.0447217226028442,1.0406609773635864
451,0.7768637537956238,1.084528923034668
452,1.0358881950378418,1.0998154878616333
453,1.0473663806915283,1.046912431716919
454,0.9055489301681519,1.078174114227295
455,0.952460765838623,1.020072102546692
456,1.0483787059783936,1.0443851947784424
457,0.7752606868743896,1.0476346015930176
458,1.0672564506530762,1.0931059122085571
459,1.0312480926513672,1.0435250997543335
460,0.9246608018875122,1.053128719329834
461,1.0528264045715332,1.043528437614441
462,0.8264575004577637,1.0430011749267578
463,1.1031494140625,1.0673702955245972
464,0.887807309627533,1.0580124855041504
465,0.9922590255737305,1.0992376804351807
466,0.882103681564331,1.1002635955810547
467,1.0888372659683228,1.0902807712554932
468,0.8568047881126404,1.1003507375717163
469,1.0420012474060059,1.0781651735305786
470,0.8141534328460693,1.0931572914123535
471,1.0304844379425049,1.0855547189712524
472,0.9577417373657227,1.0377402305603027
473,0.973241925239563,1.0473182201385498
474,1.0641027688980103,0.9936974048614502
475,0.9268817901611328,1.0071680545806885
476,1.1202747821807861,1.026757001876831
477,0.7140663862228394,1.0448341369628906
478,0.9709460735321045,1.174598217010498
479,0.8857158422470093,1.0939722061157227
480,1.105307698249817,1.0259073972702026
481,0.9955223202705383,1.038841724395752
482,1.0475995540618896,1.029780626296997
483,0.9084827303886414,1.0687733888626099
484,1.0877833366394043,0.9986362457275391
485,0.802066445350647,1.0234187841415405
486,1.0103261470794678,1.0949110984802246
487,0.9551928043365479,1.0396913290023804
488,1.0459188222885132,1.0196293592453003
489,0.9293227791786194,1.0027236938476562
490,1.120081901550293,1.0227012634277344
491,0.7972462177276611,1.0317795276641846
492,1.1136963367462158,1.0848064422607422
493,0.8050736784934998,1.1955037117004395
494,1.1439611911773682,1.0891419649124146
495,0.9753615856170654,1.0874958038330078
496,0.9704146385192871,1.0462044477462769
497,0.9476684331893921,1.0292673110961914
498,1.0723142623901367,1.0258584022521973
499,0.8307536244392395,1.0467947721481323
500,1.083865761756897,1.0393271446228027
501,0.9189249277114868,1.0546375513076782
502,1.0501930713653564,1.013761043548584
503,0.9030892848968506,1.0410208702087402
504,1.1415257453918457,1.0179815292358398
505,0.7434775829315186,1.1155881881713867
506,1.0488696098327637,1.1198183298110962
507,0.8756673336029053,1.136375904083252
508,1.0588059425354004,1.0760973691940308
509,0.9478190541267395,1.0972514152526855
510,0.9868953227996826,1.0071266889572144
511,1.0120270252227783,1.0285062789916992
512,0.9781183004379272,1.0347983837127686
513,0.96628737449646,1.0407981872558594
514,1.0362589359283447,1.0055770874023438
515,0.9281600117683411,0.9854456186294556
516,1.1359471082687378,0.9966369271278381
517,0.7935845851898193,1.007166862487793
518,1.101027488708496,1.0217441320419312
519,1.0517730712890625,1.0313870906829834
520,0.9041537046432495,0.9892681837081909
521,1.1765389442443848,1.018243670463562
522,0.6871404647827148,1.021195888519287
523,1.0459469556808472,1.084723711013794
524,1.1235907077789307,1.0408427715301514
525,0.9543588161468506,1.0243241786956787
526,1.0711973905563354,0.9952201843261719
527,0.9596457481384277,1.016984462738037
528,1.079440712928772,1.002133846282959
529,0.8366866707801819,0.9752508401870728
530,1.216022253036499,0.9959633350372314
531,0.9494595527648926,1.1035231351852417
532,0.8640087842941284,1.1095325946807861
533,0.9743800163269043,1.1095576286315918
534,1.0059667825698853,1.0804826021194458
535,0.9026728868484497,1.0446603298187256
536,1.033292293548584,1.0500342845916748
537,1.030663251876831,1.07144296169281
538,0.9496158957481384,1.0466471910476685
539,1.097252368927002,1.0500636100769043
540,0.8575664758682251,1.0357428789138794
541,1.133371114730835,1.0050297975540161
542,0.8567981719970703,1.049808144569397
543,1.1725760698318481,0.9810435175895691
544,0.8516138792037964,1.0103254318237305
545,1.1573753356933594,1.0221686363220215
546,0.8182761669158936,1.0228550434112549
547,1.1556493043899536,1.0781164169311523
548,0.8645970821380615,1.0931174755096436
549,1.1641509532928467,1.0989067554473877
550,1.012843370437622,1.1258399486541748
551,1.142717719078064,1.0803210735321045
552,0.893944263458252,1.0985524654388428
553,1.0116219520568848,1.0515669584274292
554,1.1069836616516113,0.9879512786865234
555,0.9700978994369507,0.9721269607543945
556,1.1294829845428467,1.0249114036560059
557,0.9406833648681641,1.0584111213684082
558,1.0230724811553955,0.9949957728385925
559,1.0830161571502686,1.0245234966278076
560,0.8375272750854492,1.0259523391723633
561,1.0961027145385742,1.0182340145111084
562,0.9242965579032898,0.952335774898529
563,1.0556163787841797,1.021329641342163
564,0.9476167559623718,1.0099087953567505
565,1.0960079431533813,1.0225226879119873
566,0.988210141658783,0.927047610282898
567,1.084209680557251,0.9384175539016724
568,1.0944581031799316,0.9197638034820557
569,1.0374506711959839,0.9782726168632507
570,1.0182393789291382,0.9933111667633057
571,0.9471176266670227,1.0060844421386719
572,1.2217882871627808,0.980463981628418
573,0.7556358575820923,1.0385428667068481
574,1.0558593273162842,1.1026840209960938
575,1.1521458625793457,1.0314970016479492
576,0.9434856176376343,1.0409022569656372
577,1.0632070302963257,1.0504387617111206
578,1.022133469581604,1.041533350944519
579,0.9102216958999634,0.9834082722663879
580,1.2298074960708618,1.0040879249572754
581,0.7863685488700867,1.0614597797393799
582,0.9286617040634155,1.166635274887085
583,0.9208834767341614,1.0960016250610352
584,1.0682226419448853,1.0527901649475098
585,1.0569264888763428,1.038222074508667
586,0.9602521657943726,0.9950482249259949
587,1.0938664674758911,0.993133544921875
588,1.0267767906188965,1.0069690942764282
589,0.9935054779052734,1.0698908567428589
590,1.0660738945007324,0.9856744408607483
591,1.033212661743164,0.9669166803359985
592,1.0840628147125244,0.9505823850631714
593,0.9715211391448975,0.9614078998565674
594,1.244748592376709,0.967251181602478
595,0.6934551000595093,1.0850650072097778
596,1.2208508253097534,1.102678656578064
597,0.744049072265625,1.1334842443466187
598,0.9519097805023193,1.08281409740448
599,1.172041654586792,1.0399560928344727
600,0.9538899660110474,1.0253221988677979
601,1.0517089366912842,0.9786369204521179
602,1.0579557418823242,0.9686816334724426
603,1.0053298473358154,1.0039150714874268
604,1.1992509365081787,0.9347392320632935
605,0.7591243386268616,0.9924644231796265
606,1.0780060291290283,1.0917115211486816
607,1.1385443210601807,0.9683611392974854
608,1.0574522018432617,0.9667140245437622
609,1.149764060974121,0.9642865657806396
610,0.8518486022949219,0.9352933168411255
611,1.1729650497436523,1.0313670635223389
612,0.9716401100158691,0.962834358215332
613,1.191927194595337,1.0044912099838257
614,1.0331661701202393,1.0005987882614136
615,1.0707303285598755,0.9998140931129456
616,1.1026175022125244,0.9880069494247437
617,1.0784261226654053,0.9932928681373596
618,1.0828546285629272,0.9616262316703796
619,1.209446907043457,0.9362564086914062
620,0.8073863983154297,0.9476138353347778
621,1.2373466491699219,1.0252232551574707
622,0.6758820414543152,1.0107033252716064
623,1.0561254024505615,1.1339666843414307
624,1.1367638111114502,1.0212101936340332
625,0.9955244660377502,0.9559447765350342
626,1.1286282539367676,0.9869753122329712
627,1.0112978219985962,0.9721949696540833
628,1.2043380737304688,0.9363784790039062
629,0.8501921892166138,0.972793459892273
630,1.2984838485717773,0.984710156917572
631,0.8252911567687988,1.1268634796142578
632,0.9339113831520081,1.1276121139526367
633,0.9244176745414734,1.0842132568359375
634,1.0761480331420898,1.0529063940048218
635,1.0370879173278809,1.038724422454834
636,1.1126017570495605,0.9317694306373596
637,1.052673578262329,1.0343847274780273
638,1.0242388248443604,0.9969229698181152
639,0.9624002575874329,1.0312219858169556
640,1.0739986896514893,0.9994423985481262
641,0.995352566242218,0.9661160707473755
642,1.219987392425537,0.9400637149810791
643,0.9061675071716309,0.9765377044677734
644,1.1595642566680908,0.9856200218200684
645,0.9002463817596436,0.9698474407196045
646,1.1899782419204712,1.0601102113723755
647,1.1474120616912842,1.006086826324463
648,1.0770182609558105,1.0440746545791626
649,0.7173898220062256,1.0901517868041992
650,1.287503719329834,1.038989543914795
651,0.7725386023521423,1.0772645473480225
652,1.1469745635986328,1.0139964818954468
653,1.186662197113037,1.033400535583496
654,0.9589325189590454,1.0678141117095947
655,1.0533967018127441,1.0989947319030762
656,1.164600133895874,0.967297375202179
657,1.0255396366119385,0.995440661907196
658,1.076066255569458,0.9772551655769348
659,0.9690124988555908,0.9894508123397827
660,1.1793203353881836,0.9254773259162903
661,0.9856789112091064,0.9377945065498352
662,1.143754005432129,0.9834204912185669
663,1.09751296043396,0.877198338508606
664,1.0360486507415771,0.938186764717102
665,1.1766307353973389,0.9320573806762695
666,0.7780908346176147,0.9613966345787048
667,1.2906527519226074,1.0136735439300537
668,0.7493211627006531,1.047438621520996
669,1.1173484325408936,1.0830113887786865
670,0.9476174712181091,1.1361947059631348
671,0.978885293006897,1.1062061786651611
672,1.1241991519927979,1.0227253437042236
673,1.0046364068984985,0.9531521797180176
674,1.1028075218200684,0.959391713142395
675,1.0590646266937256,0.9630441665649414
676,0.993902325630188,1.082679271697998
677,1.1451592445373535,0.9610540866851807
678,1.0714092254638672,0.9873639345169067
679,1.0323152542114258,0.9504522681236267
680,1.1524595022201538,0.9437798261642456
681,0.8845312595367432,0.9193313121795654
682,1.2484586238861084,0.964131772518158
683,0.9392352104187012,0.9238805174827576
684,1.3367133140563965,0.905807614326477
685,0.8082926273345947,1.0575764179229736
686,1.0639410018920898,1.0457792282104492
687,1.0882937908172607,1.0166916847229004
688,1.119376540184021,0.9685326814651489
689,0.9705408811569214,0.9534859657287598
690,1.2072193622589111,0.9257736206054688
691,0.9616655111312866,0.9563761949539185
692,1.2055904865264893,0.905266523361206
693,0.9542938470840454,1.0333640575408936
694,1.1969249248504639,0.9118602275848389
695,0.900924563407898,0.8896539211273193
696,1.220259428024292,1.0111401081085205
697,0.8987376689910889,0.9500422477722168
698,1.2951831817626953,1.0229861736297607
699,0.7210153341293335,1.110823154449463
700,1.120402455329895,1.0891854763031006
701,1.0846564769744873,1.0314613580703735
702,1.1687674522399902,0.998546838760376
703,0.968639612197876,0.9720418453216553
704,1.1673204898834229,0.8939186334609985
705,1.16928231716156,0.9550613164901733
706,0.9037976264953613,0.9012154936790466
707,1.3007994890213013,0.9494588375091553
708,0.8066530227661133,1.0034888982772827
709,1.09627103805542,1.0365877151489258
